Namespace(batch_size=64, data_dir='data/', dropout_rate=0.15, emb_dim=300, epoch_num=100, from_vocab='data/vocab_20000', from_vocab_size=20000, gpu_device='1', latent_dim=64, learning_rate=1, learning_rate_decay_factor=0.5, max_gradient_norm=3.0, max_train_data_size=0, model_dir='model/', num_heads=8, num_layers=6, num_units=512, out_dir='output/', output_dir='output/tfm/', test_data='test', to_vocab='data/vocab_20000', to_vocab_size=20000, train_data='training', train_dir='model/t-cvae/', valid_data='dev')
 init embedding finished
19833
(20000, 300)
Vocab load over.
2020-12-23 11:37:19.224587: I tensorflow/core/platform/cpu_feature_guard.cc:141] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 AVX512F FMA
2020-12-23 11:37:19.392717: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1432] Found device 0 with properties: 
name: GeForce RTX 2080 Ti major: 7 minor: 5 memoryClockRate(GHz): 1.545
pciBusID: 0000:1a:00.0
totalMemory: 10.76GiB freeMemory: 10.60GiB
2020-12-23 11:37:19.393014: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.600736: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.600758: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.600761: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.600836: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-23 11:37:19.602564: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.602582: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.602584: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.602586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.602623: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
2020-12-23 11:37:19.605876: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1511] Adding visible gpu devices: 0
2020-12-23 11:37:19.605916: I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] Device interconnect StreamExecutor with strength 1 edge matrix:
2020-12-23 11:37:19.605925: I tensorflow/core/common_runtime/gpu/gpu_device.cc:988]      0 
2020-12-23 11:37:19.605931: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1001] 0:   N 
2020-12-23 11:37:19.606010: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1115] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 10232 MB memory) -> physical GPU (device: 0, name: GeForce RTX 2080 Ti, pci bus id: 0000:1a:00.0, compute capability: 7.5)
Model create over.
  reading data line 0
78529
21
  reading data line 0
9816
21
  reading data line 0
9817
20
global step 100   step-time 0.69s  loss 77.767 ppl 1148.61  disc 0.269 gen -0.187 gan_ae -0.156
answer:  she bought some new shelves .
predict:  she had a big pile of books .
answer:  he was given a set of tickets .
predict:  he found some music .
answer:  his friends agree that 's a great idea .
predict:  billy decides to go fishing with his friends .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have a babysitter for his birthday .
answer:  alicia looked at her house .
predict:  alicia had just moved into a new house .
answer:  she searched everywhere but could n't find it .
predict:  she needed one for her computer .
answer:  when the cast was announced , she was left disappointed .
predict:  she was so nervous !
BLEU = 4.20, 32.1/6.0/2.3/1.0 (BP=0.911, ratio=0.915, hyp_len=89306, ref_len=97637)

distinc1: 0.03412
distinc2: 0.20755
infer done.
global step 315100   step-time 0.60s  loss 25.158 ppl 10.10  disc 0.029 gen -0.003 gan_ae -0.000
global step 315200   step-time 0.61s  loss 25.466 ppl 10.21  disc 0.028 gen -0.002 gan_ae 0.002
global step 315300   step-time 0.60s  loss 25.530 ppl 10.20  disc 0.028 gen -0.005 gan_ae 0.004
global step 315400   step-time 0.61s  loss 25.847 ppl 10.48  disc 0.030 gen 0.005 gan_ae -0.009
global step 315500   step-time 0.60s  loss 25.609 ppl 10.26  disc 0.029 gen -0.004 gan_ae 0.002
global step 315600   step-time 0.61s  loss 25.682 ppl 10.46  disc 0.029 gen -0.005 gan_ae 0.003
global step 315700   step-time 0.60s  loss 25.282 ppl 10.15  disc 0.028 gen 0.003 gan_ae -0.004
global step 315800   step-time 0.60s  loss 25.715 ppl 10.42  disc 0.029 gen -0.005 gan_ae 0.000
global step 315900   step-time 0.60s  loss 25.639 ppl 10.29  disc 0.028 gen 0.004 gan_ae -0.003
global step 316000   step-time 0.60s  loss 25.531 ppl 10.27  disc 0.029 gen -0.001 gan_ae -0.002
global step 316100   step-time 0.60s  loss 25.590 ppl 10.25  disc 0.031 gen -0.001 gan_ae -0.006
global step 316200   step-time 0.60s  loss 25.716 ppl 10.38  disc 0.030 gen -0.005 gan_ae 0.001
global step 316300   step-time 0.60s  loss 25.520 ppl 10.31  disc 0.029 gen 0.001 gan_ae -0.003
global step 316400   step-time 0.60s  loss 25.435 ppl 10.23  disc 0.028 gen -0.003 gan_ae 0.002
global step 316500   step-time 0.60s  loss 25.717 ppl 10.37  disc 0.032 gen -0.005 gan_ae -0.004
global step 316600   step-time 0.60s  loss 25.413 ppl 10.17  disc 0.027 gen 0.001 gan_ae -0.001
global step 316700   step-time 0.60s  loss 25.729 ppl 10.38  disc 0.027 gen 0.007 gan_ae -0.006
global step 316800   step-time 0.60s  loss 25.290 ppl 10.16  disc 0.032 gen -0.004 gan_ae -0.003
global step 316900   step-time 0.60s  loss 25.740 ppl 10.43  disc 0.028 gen -0.003 gan_ae 0.002
global step 317000   step-time 0.60s  loss 25.398 ppl 10.21  disc 0.028 gen -0.002 gan_ae -0.001
global step 317100   step-time 0.60s  loss 25.264 ppl 10.09  disc 0.027 gen -0.003 gan_ae 0.002
global step 317200   step-time 0.60s  loss 25.526 ppl 10.26  disc 0.028 gen 0.002 gan_ae -0.003
global step 317300   step-time 0.60s  loss 25.664 ppl 10.36  disc 0.027 gen -0.003 gan_ae 0.004
global step 317400   step-time 0.60s  loss 25.243 ppl 10.03  disc 0.032 gen 0.002 gan_ae -0.008
global step 317500   step-time 0.60s  loss 25.598 ppl 10.42  disc 0.028 gen -0.005 gan_ae 0.004
global step 317600   step-time 0.60s  loss 25.708 ppl 10.41  disc 0.031 gen -0.002 gan_ae -0.004
global step 317700   step-time 0.60s  loss 25.367 ppl 10.26  disc 0.030 gen -0.005 gan_ae 0.000
global step 317800   step-time 0.60s  loss 25.458 ppl 10.27  disc 0.027 gen -0.005 gan_ae 0.005
global step 317900   step-time 0.60s  loss 25.773 ppl 10.50  disc 0.029 gen -0.000 gan_ae -0.004
global step 318000   step-time 0.60s  loss 25.271 ppl 10.09  disc 0.029 gen -0.006 gan_ae 0.003
load eval model.
eval  ppl 17.22
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work one morning when i heard a noise .
answer:  she bought some new shelves .
predict:  she was trying to put some books in the box .
answer:  he was given a set of tickets .
predict:  he found some new music .
answer:  his friends agree that 's a great idea .
predict:  billy decides to go fishing with his friends .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have his own babysitter .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she decided to go to the store to get one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was nervous , but also nervous !
BLEU = 3.90, 31.3/5.6/2.0/0.8 (BP=0.952, ratio=0.953, hyp_len=93048, ref_len=97637)

distinc1: 0.03098
distinc2: 0.19275
infer done.
global step 318100   step-time 0.60s  loss 25.496 ppl 10.19  disc 0.029 gen -0.001 gan_ae -0.002
global step 318200   step-time 0.60s  loss 25.309 ppl 10.13  disc 0.028 gen -0.002 gan_ae 0.001
global step 318300   step-time 0.60s  loss 25.603 ppl 10.26  disc 0.028 gen -0.007 gan_ae 0.005
global step 318400   step-time 0.60s  loss 25.660 ppl 10.34  disc 0.029 gen 0.000 gan_ae -0.002
global step 318500   step-time 0.60s  loss 25.551 ppl 10.28  disc 0.026 gen 0.000 gan_ae 0.001
global step 318600   step-time 0.61s  loss 25.495 ppl 10.22  disc 0.030 gen -0.007 gan_ae 0.000
global step 318700   step-time 0.60s  loss 25.423 ppl 10.14  disc 0.030 gen 0.005 gan_ae -0.010
global step 318800   step-time 0.60s  loss 25.079 ppl 9.87  disc 0.031 gen -0.006 gan_ae -0.001
global step 318900   step-time 0.60s  loss 25.478 ppl 10.33  disc 0.028 gen 0.003 gan_ae -0.003
global step 319000   step-time 0.61s  loss 25.485 ppl 10.08  disc 0.027 gen -0.003 gan_ae 0.001
global step 319100   step-time 0.60s  loss 25.504 ppl 10.32  disc 0.029 gen -0.001 gan_ae -0.003
global step 319200   step-time 0.60s  loss 25.454 ppl 10.24  disc 0.026 gen 0.001 gan_ae 0.003
global step 319300   step-time 0.60s  loss 25.570 ppl 10.36  disc 0.030 gen -0.004 gan_ae -0.004
global step 319400   step-time 0.60s  loss 25.769 ppl 10.46  disc 0.030 gen -0.003 gan_ae -0.001
global step 319500   step-time 0.60s  loss 25.821 ppl 10.44  disc 0.029 gen -0.003 gan_ae -0.001
global step 319600   step-time 0.61s  loss 25.396 ppl 10.28  disc 0.027 gen -0.002 gan_ae 0.002
global step 319700   step-time 0.60s  loss 25.395 ppl 10.26  disc 0.030 gen -0.006 gan_ae 0.001
global step 319800   step-time 0.60s  loss 25.283 ppl 10.10  disc 0.028 gen -0.004 gan_ae 0.004
global step 319900   step-time 0.60s  loss 25.578 ppl 10.34  disc 0.027 gen 0.000 gan_ae -0.002
global step 320000   step-time 0.60s  loss 25.652 ppl 10.27  disc 0.029 gen -0.002 gan_ae -0.001
global step 320100   step-time 0.60s  loss 25.281 ppl 10.06  disc 0.029 gen -0.006 gan_ae 0.001
global step 320200   step-time 0.60s  loss 25.629 ppl 10.42  disc 0.028 gen 0.006 gan_ae -0.007
global step 320300   step-time 0.60s  loss 25.165 ppl 10.04  disc 0.031 gen -0.005 gan_ae -0.001
global step 320400   step-time 0.60s  loss 25.419 ppl 10.18  disc 0.027 gen -0.002 gan_ae 0.003
global step 320500   step-time 0.60s  loss 25.946 ppl 10.51  disc 0.028 gen -0.003 gan_ae 0.000
global step 320600   step-time 0.60s  loss 25.770 ppl 10.53  disc 0.025 gen 0.002 gan_ae 0.003
global step 320700   step-time 0.60s  loss 25.617 ppl 10.39  disc 0.031 gen -0.006 gan_ae -0.002
global step 320800   step-time 0.60s  loss 26.145 ppl 10.80  disc 0.031 gen -0.004 gan_ae -0.002
global step 320900   step-time 0.60s  loss 25.277 ppl 10.20  disc 0.027 gen -0.003 gan_ae 0.003
global step 321000   step-time 0.60s  loss 25.327 ppl 10.20  disc 0.029 gen -0.006 gan_ae 0.001
load eval model.
eval  ppl 17.14
answer:  one day , i was driving the van down to the store .
predict:  i was driving to my house when my van started to fill the driveway .
answer:  she bought some new shelves .
predict:  she was trying to make some books .
answer:  he was given a set of tickets .
predict:  he found several of the best ones .
answer:  his friends agree that 's a great idea .
predict:  billy gets a few fish and a fish .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have his own club .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she decided to buy one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was so nervous !
BLEU = 3.98, 31.4/5.7/2.0/0.9 (BP=0.939, ratio=0.940, hyp_len=91812, ref_len=97637)

distinc1: 0.03045
distinc2: 0.18937
infer done.
global step 321100   step-time 0.60s  loss 25.468 ppl 10.11  disc 0.027 gen 0.004 gan_ae -0.004
global step 321200   step-time 0.60s  loss 25.434 ppl 10.09  disc 0.033 gen -0.004 gan_ae -0.005
global step 321300   step-time 0.61s  loss 25.444 ppl 10.27  disc 0.029 gen -0.002 gan_ae -0.001
global step 321400   step-time 0.60s  loss 25.218 ppl 10.14  disc 0.028 gen -0.002 gan_ae 0.002
global step 321500   step-time 0.60s  loss 25.498 ppl 10.24  disc 0.029 gen -0.003 gan_ae 0.001
global step 321600   step-time 0.60s  loss 25.392 ppl 10.18  disc 0.030 gen -0.003 gan_ae -0.001
global step 321700   step-time 0.60s  loss 25.602 ppl 10.25  disc 0.028 gen -0.003 gan_ae 0.002
global step 321800   step-time 0.60s  loss 25.585 ppl 10.32  disc 0.028 gen -0.002 gan_ae 0.002
global step 321900   step-time 0.60s  loss 25.535 ppl 10.21  disc 0.032 gen -0.003 gan_ae -0.005
global step 322000   step-time 0.60s  loss 25.579 ppl 10.22  disc 0.028 gen -0.005 gan_ae 0.003
global step 322100   step-time 0.60s  loss 25.450 ppl 10.21  disc 0.028 gen -0.000 gan_ae 0.000
global step 322200   step-time 0.60s  loss 25.644 ppl 10.28  disc 0.027 gen 0.001 gan_ae -0.002
global step 322300   step-time 0.60s  loss 25.274 ppl 10.07  disc 0.032 gen -0.005 gan_ae -0.002
global step 322400   step-time 0.60s  loss 25.667 ppl 10.30  disc 0.029 gen -0.002 gan_ae -0.001
global step 322500   step-time 0.60s  loss 25.625 ppl 10.25  disc 0.028 gen -0.001 gan_ae 0.000
global step 322600   step-time 0.60s  loss 25.252 ppl 10.03  disc 0.029 gen -0.007 gan_ae 0.003
global step 322700   step-time 0.60s  loss 25.409 ppl 10.30  disc 0.028 gen 0.003 gan_ae -0.004
global step 322800   step-time 0.60s  loss 25.443 ppl 10.24  disc 0.027 gen -0.001 gan_ae -0.001
global step 322900   step-time 0.60s  loss 25.624 ppl 10.26  disc 0.027 gen -0.003 gan_ae 0.003
global step 323000   step-time 0.60s  loss 25.848 ppl 10.42  disc 0.029 gen 0.002 gan_ae -0.005
global step 323100   step-time 0.60s  loss 25.422 ppl 10.24  disc 0.033 gen -0.004 gan_ae -0.005
global step 323200   step-time 0.60s  loss 25.532 ppl 10.34  disc 0.029 gen -0.002 gan_ae 0.000
global step 323300   step-time 0.60s  loss 25.549 ppl 10.26  disc 0.029 gen -0.004 gan_ae 0.001
global step 323400   step-time 0.60s  loss 25.467 ppl 10.28  disc 0.029 gen -0.005 gan_ae 0.002
global step 323500   step-time 0.60s  loss 25.697 ppl 10.31  disc 0.027 gen 0.005 gan_ae -0.004
global step 323600   step-time 0.61s  loss 25.438 ppl 10.11  disc 0.030 gen -0.001 gan_ae -0.003
global step 323700   step-time 0.60s  loss 25.602 ppl 10.31  disc 0.031 gen -0.007 gan_ae 0.000
global step 323800   step-time 0.61s  loss 25.195 ppl 9.99  disc 0.027 gen 0.003 gan_ae -0.002
global step 323900   step-time 0.60s  loss 25.489 ppl 10.20  disc 0.027 gen -0.002 gan_ae 0.004
global step 324000   step-time 0.61s  loss 25.385 ppl 10.30  disc 0.031 gen -0.011 gan_ae 0.002
load eval model.
eval  ppl 17.16
answer:  one day , i was driving the van down to the store .
predict:  i was walking to the store one day when i heard a loud noise .
answer:  she bought some new shelves .
predict:  she had a huge pile of books .
answer:  he was given a set of tickets .
predict:  he found a band that he liked .
answer:  his friends agree that 's a great idea .
predict:  he decides he wants to go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was happy to be there for his birthday .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she decided she wanted a new one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was so nervous and nervous .
BLEU = 3.56, 30.9/5.3/1.8/0.8 (BP=0.919, ratio=0.922, hyp_len=90062, ref_len=97637)

distinc1: 0.02839
distinc2: 0.17140
infer done.
global step 324100   step-time 0.60s  loss 25.397 ppl 10.20  disc 0.026 gen 0.009 gan_ae -0.007
global step 324200   step-time 0.61s  loss 25.141 ppl 10.10  disc 0.029 gen -0.002 gan_ae -0.001
global step 324300   step-time 0.61s  loss 25.623 ppl 10.23  disc 0.029 gen -0.006 gan_ae 0.001
global step 324400   step-time 0.61s  loss 25.392 ppl 10.19  disc 0.026 gen 0.002 gan_ae -0.000
global step 324500   step-time 0.60s  loss 25.207 ppl 10.03  disc 0.028 gen -0.002 gan_ae 0.003
global step 324600   step-time 0.60s  loss 25.485 ppl 10.27  disc 0.032 gen -0.013 gan_ae 0.001
global step 324700   step-time 0.60s  loss 25.506 ppl 10.14  disc 0.018 gen 0.011 gan_ae 0.005
global step 324800   step-time 0.60s  loss 25.184 ppl 10.06  disc 0.033 gen -0.002 gan_ae -0.007
global step 324900   step-time 0.60s  loss 25.157 ppl 10.04  disc 0.031 gen -0.002 gan_ae -0.004
global step 325000   step-time 0.60s  loss 25.623 ppl 10.36  disc 0.026 gen -0.002 gan_ae 0.002
global step 325100   step-time 0.60s  loss 25.422 ppl 10.20  disc 0.030 gen -0.001 gan_ae -0.003
global step 325200   step-time 0.60s  loss 25.418 ppl 10.20  disc 0.032 gen -0.005 gan_ae -0.003
global step 325300   step-time 0.60s  loss 25.174 ppl 9.99  disc 0.029 gen -0.002 gan_ae -0.001
global step 325400   step-time 0.60s  loss 25.378 ppl 10.16  disc 0.029 gen -0.000 gan_ae -0.003
global step 325500   step-time 0.61s  loss 25.321 ppl 10.09  disc 0.031 gen -0.005 gan_ae -0.001
global step 325600   step-time 0.60s  loss 25.167 ppl 10.05  disc 0.029 gen -0.006 gan_ae 0.002
global step 325700   step-time 0.60s  loss 25.645 ppl 10.25  disc 0.029 gen 0.001 gan_ae -0.003
global step 325800   step-time 0.61s  loss 25.239 ppl 10.13  disc 0.029 gen -0.005 gan_ae 0.001
global step 325900   step-time 0.60s  loss 25.349 ppl 10.16  disc 0.027 gen 0.001 gan_ae -0.001
global step 326000   step-time 0.60s  loss 25.589 ppl 10.30  disc 0.027 gen -0.001 gan_ae 0.002
global step 326100   step-time 0.60s  loss 25.762 ppl 10.49  disc 0.030 gen -0.006 gan_ae 0.001
global step 326200   step-time 0.60s  loss 25.326 ppl 10.10  disc 0.027 gen 0.001 gan_ae -0.001
global step 326300   step-time 0.60s  loss 25.313 ppl 10.15  disc 0.032 gen -0.002 gan_ae -0.006
global step 326400   step-time 0.60s  loss 25.198 ppl 10.09  disc 0.031 gen -0.009 gan_ae 0.001
global step 326500   step-time 0.60s  loss 25.424 ppl 10.16  disc 0.025 gen 0.004 gan_ae 0.001
global step 326600   step-time 0.60s  loss 25.377 ppl 10.10  disc 0.029 gen -0.002 gan_ae -0.001
global step 326700   step-time 0.61s  loss 25.757 ppl 10.35  disc 0.031 gen 0.000 gan_ae -0.005
global step 326800   step-time 0.60s  loss 25.458 ppl 10.03  disc 0.030 gen -0.006 gan_ae 0.001
global step 326900   step-time 0.60s  loss 25.556 ppl 10.18  disc 0.029 gen 0.000 gan_ae -0.001
global step 327000   step-time 0.61s  loss 25.344 ppl 10.14  disc 0.028 gen -0.003 gan_ae 0.002
load eval model.
eval  ppl 17.11
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work one day when my car stopped working .
answer:  she bought some new shelves .
predict:  she was trying to make some books .
answer:  he was given a set of tickets .
predict:  he found some music .
answer:  his friends agree that 's a great idea .
predict:  billy decides to go fishing with his friends .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  his mom was very happy and gave him a hug .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she was excited about getting one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was nervous , but she did n't make the show .
BLEU = 3.90, 31.7/5.7/2.0/0.9 (BP=0.929, ratio=0.931, hyp_len=90922, ref_len=97637)

distinc1: 0.03198
distinc2: 0.19506
infer done.
global step 327100   step-time 0.60s  loss 25.507 ppl 10.20  disc 0.030 gen -0.001 gan_ae -0.006
global step 327200   step-time 0.60s  loss 25.253 ppl 10.09  disc 0.026 gen 0.000 gan_ae 0.001
global step 327300   step-time 0.61s  loss 25.356 ppl 10.11  disc 0.028 gen -0.003 gan_ae 0.002
global step 327400   step-time 0.60s  loss 25.428 ppl 10.17  disc 0.031 gen -0.005 gan_ae -0.000
global step 327500   step-time 0.60s  loss 25.434 ppl 10.08  disc 0.030 gen -0.001 gan_ae -0.003
global step 327600   step-time 0.60s  loss 25.156 ppl 10.06  disc 0.029 gen -0.004 gan_ae 0.002
global step 327700   step-time 0.61s  loss 25.466 ppl 10.25  disc 0.029 gen -0.003 gan_ae 0.000
global step 327800   step-time 0.60s  loss 25.354 ppl 10.08  disc 0.030 gen -0.003 gan_ae -0.001
global step 327900   step-time 0.60s  loss 25.142 ppl 10.01  disc 0.025 gen 0.003 gan_ae 0.001
global step 328000   step-time 0.60s  loss 25.147 ppl 9.85  disc 0.030 gen -0.003 gan_ae -0.001
global step 328100   step-time 0.60s  loss 25.407 ppl 10.28  disc 0.032 gen -0.005 gan_ae -0.003
global step 328200   step-time 0.60s  loss 25.329 ppl 10.07  disc 0.027 gen 0.000 gan_ae 0.001
global step 328300   step-time 0.61s  loss 25.601 ppl 10.19  disc 0.029 gen -0.002 gan_ae -0.001
global step 328400   step-time 0.61s  loss 25.181 ppl 10.02  disc 0.029 gen -0.005 gan_ae 0.001
global step 328500   step-time 0.61s  loss 25.575 ppl 10.20  disc 0.028 gen 0.003 gan_ae -0.005
global step 328600   step-time 0.60s  loss 24.949 ppl 9.78  disc 0.029 gen -0.002 gan_ae -0.002
global step 328700   step-time 0.60s  loss 25.204 ppl 10.05  disc 0.029 gen -0.000 gan_ae -0.001
global step 328800   step-time 0.60s  loss 27.204 ppl 12.05  disc 0.030 gen -0.009 gan_ae 0.003
global step 328900   step-time 0.60s  loss 26.738 ppl 11.57  disc 0.025 gen 0.008 gan_ae -0.005
global step 329000   step-time 0.61s  loss 26.201 ppl 11.01  disc 0.030 gen -0.003 gan_ae -0.001
global step 329100   step-time 0.61s  loss 26.110 ppl 10.82  disc 0.027 gen -0.000 gan_ae 0.002
global step 329200   step-time 0.60s  loss 25.970 ppl 10.75  disc 0.029 gen -0.002 gan_ae -0.000
global step 329300   step-time 0.60s  loss 25.598 ppl 10.52  disc 0.030 gen -0.006 gan_ae 0.002
global step 329400   step-time 0.60s  loss 25.748 ppl 10.46  disc 0.025 gen 0.001 gan_ae 0.002
global step 329500   step-time 0.60s  loss 25.829 ppl 10.54  disc 0.031 gen -0.004 gan_ae -0.002
global step 329600   step-time 0.60s  loss 25.829 ppl 10.59  disc 0.028 gen 0.003 gan_ae -0.003
global step 329700   step-time 0.60s  loss 25.766 ppl 10.49  disc 0.029 gen -0.001 gan_ae -0.004
global step 329800   step-time 0.60s  loss 25.636 ppl 10.52  disc 0.028 gen -0.000 gan_ae -0.001
global step 329900   step-time 0.60s  loss 25.851 ppl 10.55  disc 0.028 gen -0.005 gan_ae 0.004
global step 330000   step-time 0.60s  loss 25.516 ppl 10.31  disc 0.026 gen 0.001 gan_ae 0.000
load eval model.
eval  ppl 17.22
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work when my van broke down .
answer:  she bought some new shelves .
predict:  she was trying to make some cookies .
answer:  he was given a set of tickets .
predict:  he found a band that was selling _UNK .
answer:  his friends agree that 's a great idea .
predict:  he decides to go fishing with his friends .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so excited he could n't wait to go to his mom 's house .
answer:  alicia looked at her house .
predict:  alicia was cleaning her house .
answer:  she searched everywhere but could n't find it .
predict:  she went to the store to get one .
answer:  when the cast was announced , she was left disappointed .
predict:  she was so nervous !
BLEU = 3.88, 31.4/5.7/2.0/0.8 (BP=0.940, ratio=0.942, hyp_len=91973, ref_len=97637)

distinc1: 0.03262
distinc2: 0.20113
infer done.
global step 330100   step-time 0.60s  loss 25.454 ppl 10.31  disc 0.029 gen -0.003 gan_ae 0.000
global step 330200   step-time 0.60s  loss 25.197 ppl 9.99  disc 0.031 gen -0.003 gan_ae -0.003
global step 330300   step-time 0.60s  loss 25.788 ppl 10.55  disc 0.029 gen -0.005 gan_ae 0.002
global step 330400   step-time 0.60s  loss 25.665 ppl 10.42  disc 0.029 gen -0.003 gan_ae -0.002
global step 330500   step-time 0.60s  loss 25.488 ppl 10.27  disc 0.030 gen 0.001 gan_ae -0.005
global step 330600   step-time 0.60s  loss 25.636 ppl 10.29  disc 0.030 gen -0.004 gan_ae 0.001
global step 330700   step-time 0.60s  loss 25.688 ppl 10.34  disc 0.029 gen -0.001 gan_ae -0.001
global step 330800   step-time 0.60s  loss 25.561 ppl 10.30  disc 0.026 gen 0.003 gan_ae 0.000
global step 330900   step-time 0.60s  loss 25.523 ppl 10.29  disc 0.030 gen -0.003 gan_ae -0.004
global step 331000   step-time 0.60s  loss 25.568 ppl 10.25  disc 0.028 gen -0.006 gan_ae 0.003
global step 331100   step-time 0.60s  loss 25.199 ppl 10.04  disc 0.024 gen 0.004 gan_ae 0.002
global step 331200   step-time 0.60s  loss 25.629 ppl 10.49  disc 0.030 gen -0.004 gan_ae 0.000
global step 331300   step-time 0.60s  loss 25.509 ppl 10.12  disc 0.029 gen -0.007 gan_ae 0.004
global step 331400   step-time 0.60s  loss 25.404 ppl 10.09  disc 0.031 gen -0.003 gan_ae -0.003
global step 331500   step-time 0.60s  loss 25.137 ppl 10.09  disc 0.029 gen -0.003 gan_ae 0.001
global step 331600   step-time 0.60s  loss 25.373 ppl 10.14  disc 0.029 gen -0.003 gan_ae -0.000
global step 331700   step-time 0.60s  loss 25.518 ppl 10.25  disc 0.026 gen -0.000 gan_ae 0.002
global step 331800   step-time 0.60s  loss 25.773 ppl 10.49  disc 0.028 gen 0.000 gan_ae -0.001
global step 331900   step-time 0.60s  loss 25.724 ppl 10.45  disc 0.031 gen -0.002 gan_ae -0.003
global step 332000   step-time 0.60s  loss 25.426 ppl 10.28  disc 0.027 gen 0.000 gan_ae -0.000
global step 332100   step-time 0.60s  loss 25.611 ppl 10.35  disc 0.031 gen -0.004 gan_ae -0.002
global step 332200   step-time 0.60s  loss 25.317 ppl 10.07  disc 0.029 gen 0.002 gan_ae -0.004
global step 332300   step-time 0.61s  loss 25.163 ppl 9.94  disc 0.030 gen -0.004 gan_ae -0.001
global step 332400   step-time 0.61s  loss 25.463 ppl 10.13  disc 0.028 gen -0.004 gan_ae 0.003
global step 332500   step-time 0.60s  loss 25.384 ppl 10.15  disc 0.027 gen 0.001 gan_ae -0.002
global step 332600   step-time 0.60s  loss 25.747 ppl 10.28  disc 0.029 gen -0.001 gan_ae -0.002
global step 332700   step-time 0.60s  loss 25.233 ppl 10.02  disc 0.027 gen 0.003 gan_ae -0.002
global step 332800   step-time 0.60s  loss 25.479 ppl 10.23  disc 0.029 gen -0.006 gan_ae 0.001
global step 332900   step-time 0.60s  loss 25.303 ppl 10.06  disc 0.020 gen 0.006 gan_ae 0.007
global step 333000   step-time 0.60s  loss 25.170 ppl 10.12  disc 0.033 gen -0.009 gan_ae -0.006
load eval model.
eval  ppl 17.11
answer:  one day , i was driving the van down to the store .
predict:  i was driving to work one morning and suddenly the van stopped .
answer:  she bought some new shelves .
predict:  she was trying to make a new library .
answer:  he was given a set of tickets .
predict:  he found a band that was playing in the band .
answer:  his friends agree that 's a great idea .
predict:  he decides to go fishing .
answer:  after starting a fire in the kitchen , chance has a babysitter again .
predict:  he was so happy to have a babysitter for his birthday .
answer:  alicia looked at her house .
